OccurrenceYear,OccurrenceMonth,OccurrenceDatePart,IsWeekend,GridID,X_centroid,Y_centroid,PredictedNumberOfIncidents
2023,11,8,0,21,-111.92793393149996,33.33041669721434,2.9719354824686457
2023,11,9,0,21,-111.92793393149996,33.33041669721434,2.9719354824686457
2023,11,10,1,21,-111.92793393149996,33.33041669721434,3.2811894510129376
2023,11,11,1,21,-111.92793393149996,33.33041669721434,3.2811894510129376
2023,10,23,0,22,-111.92793393149996,33.35117007964291,3.3985807111995197
2023,10,24,0,22,-111.92793393149996,33.35117007964291,3.315172822003114
2023,10,25,0,22,-111.92793393149996,33.35117007964291,3.255698740147467
2023,10,26,0,22,-111.92793393149996,33.35117007964291,3.255698740147467
2023,10,27,1,22,-111.92793393149996,33.35117007964291,3.6274060894108837
2023,10,28,1,22,-111.92793393149996,33.35117007964291,3.804801965891235
2023,10,29,1,22,-111.92793393149996,33.35117007964291,4.0022490106741255
2023,10,30,0,22,-111.92793393149996,33.35117007964291,3.5615807684131475
2023,10,31,0,22,-111.92793393149996,33.35117007964291,3.7722519054268218
2023,11,1,0,22,-111.92793393149996,33.35117007964291,3.508838978749669
2023,11,2,0,22,-111.92793393149996,33.35117007964291,3.508838978749669
2023,11,3,1,22,-111.92793393149996,33.35117007964291,3.7508058392388524
2023,11,5,1,22,-111.92793393149996,33.35117007964291,3.7508058392388524
2023,11,6,0,22,-111.92793393149996,33.35117007964291,3.451414829820675
2023,11,7,0,22,-111.92793393149996,33.35117007964291,3.417162794371044
2023,11,8,0,22,-111.92793393149996,33.35117007964291,3.417162794371044
2023,11,9,0,22,-111.92793393149996,33.35117007964291,3.417162794371044
2023,11,11,1,22,-111.92793393149996,33.35117007964291,3.726416762915335
2023,11,12,1,22,-111.92793393149996,33.35117007964291,3.726416762915335
2023,10,23,0,23,-111.92793393149996,33.371923462071486,10.226018509974143
2023,10,24,0,23,-111.92793393149996,33.371923462071486,10.142610620777738
2023,10,25,0,23,-111.92793393149996,33.371923462071486,10.08313653892209
2023,10,26,0,23,-111.92793393149996,33.371923462071486,10.08313653892209
2023,10,27,1,23,-111.92793393149996,33.371923462071486,10.508836198827828
2023,10,28,1,23,-111.92793393149996,33.371923462071486,10.686232075308178
2023,10,29,1,23,-111.92793393149996,33.371923462071486,10.883679120091069
2023,10,30,0,23,-111.92793393149996,33.371923462071486,10.389018567187772
2023,10,31,0,23,-111.92793393149996,33.371923462071486,10.599689704201447
2023,11,1,0,23,-111.92793393149996,33.371923462071486,10.371085461888708
2023,11,2,0,23,-111.92793393149996,33.371923462071486,10.371085461888708
2023,11,3,1,23,-111.92793393149996,33.371923462071486,10.66704463302021
2023,11,4,1,23,-111.92793393149996,33.371923462071486,10.66704463302021
2023,11,5,1,23,-111.92793393149996,33.371923462071486,10.66704463302021
2023,11,6,0,23,-111.92793393149996,33.371923462071486,10.313661312959713
2023,11,7,0,23,-111.92793393149996,33.371923462071486,10.244600593145666
2023,11,8,0,23,-111.92793393149996,33.371923462071486,10.244600593145666
2023,11,9,0,23,-111.92793393149996,33.371923462071486,10.244600593145666
2023,11,10,1,23,-111.92793393149996,33.371923462071486,10.607846872332276
2023,11,11,1,23,-111.92793393149996,33.371923462071486,10.607846872332276
2023,11,12,1,23,-111.92793393149996,33.371923462071486,10.607846872332276
2023,10,23,0,24,-111.92793393149996,33.392676844500045,10.693608108988217
2023,10,24,0,24,-111.92793393149996,33.392676844500045,10.610200219791812
2023,10,25,0,24,-111.92793393149996,33.392676844500045,10.550726137936165
2023,10,26,0,24,-111.92793393149996,33.392676844500045,10.550726137936165
2023,10,27,1,24,-111.92793393149996,33.392676844500045,10.976425797841902
2023,10,28,1,24,-111.92793393149996,33.392676844500045,11.153821674322252
2023,10,29,1,24,-111.92793393149996,33.392676844500045,11.351268719105143
2023,10,30,0,24,-111.92793393149996,33.392676844500045,10.856608166201847
2023,10,31,0,24,-111.92793393149996,33.392676844500045,11.067279303215521
2023,11,1,0,24,-111.92793393149996,33.392676844500045,10.772744381083513
2023,11,2,0,24,-111.92793393149996,33.392676844500045,10.772744381083513
2023,11,3,1,24,-111.92793393149996,33.392676844500045,11.068703552215014
2023,11,4,1,24,-111.92793393149996,33.392676844500045,11.068703552215014
2023,11,5,1,24,-111.92793393149996,33.392676844500045,11.068703552215014
2023,11,6,0,24,-111.92793393149996,33.392676844500045,10.715320232154518
2023,11,7,0,24,-111.92793393149996,33.392676844500045,10.669755001260537
2023,11,8,0,24,-111.92793393149996,33.392676844500045,10.669755001260537
2023,11,9,0,24,-111.92793393149996,33.392676844500045,10.669755001260537
2023,11,10,1,24,-111.92793393149996,33.392676844500045,11.033001280447147
2023,11,11,1,24,-111.92793393149996,33.392676844500045,11.033001280447147
2023,11,12,1,24,-111.92793393149996,33.392676844500045,11.033001280447147
2023,11,13,0,24,-111.92793393149996,33.392676844500045,10.669755001260537
2023,10,23,0,25,-111.92793393149996,33.41343022692861,19.734254978929687
2023,10,24,0,25,-111.92793393149996,33.41343022692861,19.65084708973328
2023,10,25,0,25,-111.92793393149996,33.41343022692861,19.591373007877632
2023,10,26,0,25,-111.92793393149996,33.41343022692861,19.591373007877632
2023,10,27,1,25,-111.92793393149996,33.41343022692861,20.551288048356483
2023,10,28,1,25,-111.92793393149996,33.41343022692861,20.728683924836833
2023,10,29,1,25,-111.92793393149996,33.41343022692861,20.926130969619724
2023,10,30,0,25,-111.92793393149996,33.41343022692861,19.86636427725093
2023,10,31,0,25,-111.92793393149996,33.41343022692861,21.140864926714755
2023,11,1,0,25,-111.92793393149996,33.41343022692861,19.856435413055944
2023,11,2,0,25,-111.92793393149996,33.41343022692861,19.856435413055944
2023,11,3,1,25,-111.92793393149996,33.41343022692861,20.717500723652943
2023,11,4,1,25,-111.92793393149996,33.41343022692861,20.717500723652943
2023,11,5,1,25,-111.92793393149996,33.41343022692861,20.717500723652943
2023,11,6,0,25,-111.92793393149996,33.41343022692861,19.79901126412695
2023,11,7,0,25,-111.92793393149996,33.41343022692861,19.710401871202013
2023,11,8,0,25,-111.92793393149996,33.41343022692861,19.710401871202013
2023,11,9,0,25,-111.92793393149996,33.41343022692861,19.710401871202013
2023,11,10,1,25,-111.92793393149996,33.41343022692861,20.63875428985412
2023,11,11,1,25,-111.92793393149996,33.41343022692861,20.63875428985412
2023,11,12,1,25,-111.92793393149996,33.41343022692861,20.63875428985412
2023,11,13,0,25,-111.92793393149996,33.41343022692861,19.710401871202013
2023,10,23,0,26,-111.92793393149996,33.43418360935718,14.791076351650943
2023,10,24,0,26,-111.92793393149996,33.43418360935718,14.707668462454539
2023,10,25,0,26,-111.92793393149996,33.43418360935718,14.648194380598891
2023,10,26,0,26,-111.92793393149996,33.43418360935718,14.648194380598891
2023,10,27,1,26,-111.92793393149996,33.43418360935718,16.0902196892169
2023,10,28,1,26,-111.92793393149996,33.43418360935718,16.267615565697255
2023,10,29,1,26,-111.92793393149996,33.43418360935718,16.465062610480146
2023,10,30,0,26,-111.92793393149996,33.43418360935718,14.92318564997219
2023,10,31,0,26,-111.92793393149996,33.43418360935718,15.760698081108252
2023,11,1,0,26,-111.92793393149996,33.43418360935718,14.913256785777202
2023,11,2,0,26,-111.92793393149996,33.43418360935718,14.913256785777202
2023,11,3,1,26,-111.92793393149996,33.43418360935718,16.256432364513365
2023,11,4,1,26,-111.92793393149996,33.43418360935718,16.256432364513365
2023,11,5,1,26,-111.92793393149996,33.43418360935718,16.256432364513365
2023,11,6,0,26,-111.92793393149996,33.43418360935718,14.855832636848207
2023,11,7,0,26,-111.92793393149996,33.43418360935718,14.767223243923263
2023,11,8,0,26,-111.92793393149996,33.43418360935718,14.767223243923263
2023,11,9,0,26,-111.92793393149996,33.43418360935718,14.767223243923263
2023,11,10,1,26,-111.92793393149996,33.43418360935718,16.177685930714535
2023,11,11,1,26,-111.92793393149996,33.43418360935718,16.177685930714535
2023,11,12,1,26,-111.92793393149996,33.43418360935718,16.177685930714535
2023,10,23,0,27,-111.92793393149996,33.45493699178575,9.884459452795069
2023,10,24,0,27,-111.92793393149996,33.45493699178575,9.801051563598664
2023,10,25,0,27,-111.92793393149996,33.45493699178575,9.741577481743017
2023,10,26,0,27,-111.92793393149996,33.45493699178575,9.741577481743017
2023,10,27,1,27,-111.92793393149996,33.45493699178575,9.934219609157262
2023,10,28,1,27,-111.92793393149996,33.45493699178575,10.111615485637612
2023,10,29,1,27,-111.92793393149996,33.45493699178575,10.309062530420503
2023,10,30,0,27,-111.92793393149996,33.45493699178575,10.016568751116315
2023,10,31,0,27,-111.92793393149996,33.45493699178575,10.606374435180363
2023,11,1,0,27,-111.92793393149996,33.45493699178575,10.006639886921327
2023,11,2,0,27,-111.92793393149996,33.45493699178575,10.006639886921327
2023,11,3,1,27,-111.92793393149996,33.45493699178575,10.10043228445372
2023,11,4,1,27,-111.92793393149996,33.45493699178575,10.10043228445372
2023,11,5,1,27,-111.92793393149996,33.45493699178575,10.10043228445372
2023,11,6,0,27,-111.92793393149996,33.45493699178575,9.949215737992333
2023,11,7,0,27,-111.92793393149996,33.45493699178575,9.860606345067389
2023,11,8,0,27,-111.92793393149996,33.45493699178575,9.860606345067389
2023,11,9,0,27,-111.92793393149996,33.45493699178575,9.860606345067389
2023,11,10,1,27,-111.92793393149996,33.45493699178575,10.02168585065489
2023,11,11,1,27,-111.92793393149996,33.45493699178575,10.02168585065489
2023,11,12,1,27,-111.92793393149996,33.45493699178575,10.02168585065489
2023,10,23,0,28,-111.91349373221423,33.33041669721434,2.453997190294181
2023,10,24,0,28,-111.91349373221423,33.33041669721434,2.3705893010977754
2023,10,25,0,28,-111.91349373221423,33.33041669721434,2.3111152192421285
2023,10,26,0,28,-111.91349373221423,33.33041669721434,2.3111152192421285
2023,10,28,1,28,-111.91349373221423,33.33041669721434,2.381466633270688
2023,10,29,1,28,-111.91349373221423,33.33041669721434,2.578913678053579
2023,10,30,0,28,-111.91349373221423,33.33041669721434,2.5861064886154272
2023,11,1,0,28,-111.91349373221423,33.33041669721434,2.5191489580650672
2023,11,2,0,28,-111.91349373221423,33.33041669721434,2.5191489580650672
2023,11,3,1,28,-111.91349373221423,33.33041669721434,2.3132547657314237
2023,11,4,1,28,-111.91349373221423,33.33041669721434,2.3132547657314237
2023,11,5,1,28,-111.91349373221423,33.33041669721434,2.3132547657314237
2023,11,6,0,28,-111.91349373221423,33.33041669721434,2.461724809136073
2023,11,7,0,28,-111.91349373221423,33.33041669721434,2.4725792734657053
2023,11,8,0,28,-111.91349373221423,33.33041669721434,2.4725792734657053
2023,11,9,0,28,-111.91349373221423,33.33041669721434,2.4725792734657053
2023,11,10,1,28,-111.91349373221423,33.33041669721434,2.3339721891871696
2023,11,11,1,28,-111.91349373221423,33.33041669721434,2.3339721891871696
2023,11,12,1,28,-111.91349373221423,33.33041669721434,2.3339721891871696
2023,10,23,0,29,-111.91349373221423,33.35117007964291,3.2440757218758347
2023,10,24,0,29,-111.91349373221423,33.35117007964291,3.160667832679429
2023,10,25,0,29,-111.91349373221423,33.35117007964291,3.101193750823782
2023,10,26,0,29,-111.91349373221423,33.35117007964291,3.101193750823782
2023,10,27,1,29,-111.91349373221423,33.35117007964291,2.9941492883719905
2023,10,28,1,29,-111.91349373221423,33.35117007964291,3.1715451648523416
2023,10,29,1,29,-111.91349373221423,33.35117007964291,3.3689922096352327
2023,10,30,0,29,-111.91349373221423,33.35117007964291,3.376185020197081
2023,10,31,0,29,-111.91349373221423,33.35117007964291,3.4804484953264345
2023,11,1,0,29,-111.91349373221423,33.35117007964291,3.3308385005059193
2023,11,2,0,29,-111.91349373221423,33.35117007964291,3.3308385005059193
2023,11,3,1,29,-111.91349373221423,33.35117007964291,3.124944308172276
2023,11,4,1,29,-111.91349373221423,33.35117007964291,3.124944308172276
2023,11,5,1,29,-111.91349373221423,33.35117007964291,3.124944308172276
2023,11,6,0,29,-111.91349373221423,33.35117007964291,3.273414351576925
2023,11,7,0,29,-111.91349373221423,33.35117007964291,3.262657805047359
2023,11,8,0,29,-111.91349373221423,33.35117007964291,3.262657805047359
2023,11,9,0,29,-111.91349373221423,33.35117007964291,3.262657805047359
2023,11,10,1,29,-111.91349373221423,33.35117007964291,3.1240507207688233
2023,11,11,1,29,-111.91349373221423,33.35117007964291,3.1240507207688233
2023,11,12,1,29,-111.91349373221423,33.35117007964291,3.1240507207688233
2023,11,13,0,29,-111.91349373221423,33.35117007964291,3.220222614148156
2023,10,23,0,30,-111.91349373221423,33.37192346207148,7.67105508963997
2023,10,24,0,30,-111.91349373221423,33.37192346207148,7.587647200443564
2023,10,25,0,30,-111.91349373221423,33.37192346207148,7.528173118587918
2023,10,26,0,30,-111.91349373221423,33.37192346207148,7.528173118587918
2023,10,27,1,30,-111.91349373221423,33.37192346207148,7.475120966778444
2023,10,28,1,30,-111.91349373221423,33.37192346207148,7.6525168432587956
2023,10,29,1,30,-111.91349373221423,33.37192346207148,7.849963888041687
2023,10,30,0,30,-111.91349373221423,33.37192346207148,7.803164387961216
2023,10,31,0,30,-111.91349373221423,33.37192346207148,7.907427863090572
2023,11,1,0,30,-111.91349373221423,33.37192346207148,7.792626552634468
2023,11,2,0,30,-111.91349373221423,33.37192346207148,7.792626552634468
2023,11,3,1,30,-111.91349373221423,33.37192346207148,7.640724670943143
2023,11,4,1,30,-111.91349373221423,33.37192346207148,7.640724670943143
2023,11,5,1,30,-111.91349373221423,33.37192346207148,7.640724670943143
2023,11,6,0,30,-111.91349373221423,33.37192346207148,7.735202403705474
2023,11,7,0,30,-111.91349373221423,33.37192346207148,7.689637172811493
2023,11,8,0,30,-111.91349373221423,33.37192346207148,7.689637172811493
2023,11,9,0,30,-111.91349373221423,33.37192346207148,7.689637172811493
2023,11,10,1,30,-111.91349373221423,33.37192346207148,7.605022399175277
2023,11,11,1,30,-111.91349373221423,33.37192346207148,7.605022399175277
2023,11,12,1,30,-111.91349373221423,33.37192346207148,7.605022399175277
2023,10,23,0,31,-111.91349373221423,33.392676844500045,8.344681015103268
2023,10,24,0,31,-111.91349373221423,33.392676844500045,8.261273125906863
2023,10,25,0,31,-111.91349373221423,33.392676844500045,8.201799044051215
2023,10,26,0,31,-111.91349373221423,33.392676844500045,8.201799044051215
2023,10,27,1,31,-111.91349373221423,33.392676844500045,8.148746892241741
2023,10,28,1,31,-111.91349373221423,33.392676844500045,8.326142768722091
2023,10,29,1,31,-111.91349373221423,33.392676844500045,8.523589813504982
2023,10,30,0,31,-111.91349373221423,33.392676844500045,8.476790313424514
2023,10,31,0,31,-111.91349373221423,33.392676844500045,8.581053788553868
2023,11,1,0,31,-111.91349373221423,33.392676844500045,8.423817287198563
2023,11,2,0,31,-111.91349373221423,33.392676844500045,8.423817287198563
2023,11,3,1,31,-111.91349373221423,33.392676844500045,8.271915405507237
2023,11,4,1,31,-111.91349373221423,33.392676844500045,8.271915405507237
2023,11,5,1,31,-111.91349373221423,33.392676844500045,8.271915405507237
2023,11,7,0,31,-111.91349373221423,33.392676844500045,8.320827907375588
2023,11,8,0,31,-111.91349373221423,33.392676844500045,8.320827907375588
2023,11,9,0,31,-111.91349373221423,33.392676844500045,8.320827907375588
2023,11,10,1,31,-111.91349373221423,33.392676844500045,8.23621313373937
2023,11,11,1,31,-111.91349373221423,33.392676844500045,8.23621313373937
2023,11,12,1,31,-111.91349373221423,33.392676844500045,8.23621313373937
2023,11,13,0,31,-111.91349373221423,33.392676844500045,8.320827907375588
2023,10,23,0,32,-111.91349373221423,33.41343022692861,28.405178515679015
2023,10,24,0,32,-111.91349373221423,33.41343022692861,28.321770626482607
2023,10,25,0,32,-111.91349373221423,33.41343022692861,28.26229654462696
2023,10,26,0,32,-111.91349373221423,33.41343022692861,28.26229654462696
2023,10,27,1,32,-111.91349373221423,33.41343022692861,28.107413107632155
2023,10,28,1,32,-111.91349373221423,33.41343022692861,28.284808984112505
2023,10,29,1,32,-111.91349373221423,33.41343022692861,28.482256028895396
2023,10,30,0,32,-111.91349373221423,33.41343022692861,28.53728781400026
2023,10,31,0,32,-111.91349373221423,33.41343022692861,29.268392583252005
2023,11,1,0,32,-111.91349373221423,33.41343022692861,28.67718221294852
2023,11,2,0,32,-111.91349373221423,33.41343022692861,28.67718221294852
2023,11,3,1,32,-111.91349373221423,33.41343022692861,28.423449046071863
2023,11,4,1,32,-111.91349373221423,33.41343022692861,28.423449046071863
2023,11,5,1,32,-111.91349373221423,33.41343022692861,28.423449046071863
2023,11,6,0,32,-111.91349373221423,33.41343022692861,28.619758064019525
2023,11,7,0,32,-111.91349373221423,33.41343022692861,28.531148671094588
2023,11,8,0,32,-111.91349373221423,33.41343022692861,28.531148671094588
2023,11,9,0,32,-111.91349373221423,33.41343022692861,28.38132540795134
2023,11,10,1,32,-111.91349373221423,33.41343022692861,28.194879349129792
2023,11,11,1,32,-111.91349373221423,33.41343022692861,28.194879349129792
2023,11,12,1,32,-111.91349373221423,33.41343022692861,28.194879349129792
2023,11,13,0,32,-111.91349373221423,33.41343022692861,28.38132540795134
2023,10,23,0,33,-111.91349373221423,33.43418360935718,6.089190551159544
2023,10,24,0,33,-111.91349373221423,33.43418360935718,6.0057826619631385
2023,10,25,0,33,-111.91349373221423,33.43418360935718,5.946308580107492
2023,10,26,0,33,-111.91349373221423,33.43418360935718,5.946308580107492
2023,10,27,1,33,-111.91349373221423,33.43418360935718,6.022781395129994
2023,10,28,1,33,-111.91349373221423,33.43418360935718,6.200177271610345
2023,10,29,1,33,-111.91349373221423,33.43418360935718,6.3976243163932365
2023,10,30,0,33,-111.91349373221423,33.43418360935718,6.22129984948079
2023,10,31,0,33,-111.91349373221423,33.43418360935718,6.304795950125905
2023,11,1,0,33,-111.91349373221423,33.43418360935718,6.2749486845243565
2023,11,2,0,33,-111.91349373221423,33.43418360935718,6.2749486845243565
2023,11,3,1,33,-111.91349373221423,33.43418360935718,6.252571769665007
2023,11,4,1,33,-111.91349373221423,33.43418360935718,6.252571769665007
2023,11,5,1,33,-111.91349373221423,33.43418360935718,6.252571769665007
2023,11,6,0,33,-111.91349373221423,33.43418360935718,6.217524535595362
2023,11,7,0,33,-111.91349373221423,33.43418360935718,6.065337443431865
2023,11,8,0,33,-111.91349373221423,33.43418360935718,6.065337443431865
2023,11,9,0,33,-111.91349373221423,33.43418360935718,6.065337443431865
2023,11,10,1,33,-111.91349373221423,33.43418360935718,6.110247636627624
2023,11,11,1,33,-111.91349373221423,33.43418360935718,6.110247636627624
2023,11,12,1,33,-111.91349373221423,33.43418360935718,6.110247636627624
2023,10,25,0,34,-111.91349373221423,33.45493699178575,1.8246538394608396
2023,10,26,0,34,-111.91349373221423,33.45493699178575,1.8246538394608396
2023,10,27,1,34,-111.91349373221423,33.45493699178575,1.90112665448334
2023,10,28,1,34,-111.91349373221423,33.45493699178575,2.078522530963692
2023,10,29,1,34,-111.91349373221423,33.45493699178575,2.2759695757465828
2023,10,31,0,34,-111.91349373221423,33.45493699178575,2.0418421242915583
2023,11,1,0,34,-111.91349373221423,33.45493699178575,2.1532939438777046
2023,11,3,1,34,-111.91349373221423,33.45493699178575,2.1309170290183546
2023,11,4,1,34,-111.91349373221423,33.45493699178575,2.1309170290183546
2023,11,7,0,34,-111.91349373221423,33.45493699178575,1.943682702785213
2023,11,8,0,34,-111.91349373221423,33.45493699178575,1.943682702785213
2023,11,9,0,34,-111.91349373221423,33.45493699178575,1.943682702785213
2023,11,10,1,34,-111.91349373221423,33.45493699178575,1.9885928959809704
2023,11,12,1,34,-111.91349373221423,33.45493699178575,1.9885928959809704
2023,10,23,0,35,-111.8990535329285,33.33041669721434,1.7229059327451088
2023,10,26,0,35,-111.8990535329285,33.33041669721434,1.5800239616930563
2023,10,30,0,35,-111.8990535329285,33.33041669721434,1.855015231066355
2023,11,1,0,35,-111.8990535329285,33.33041669721434,1.788057700515995
2023,11,2,0,35,-111.8990535329285,33.33041669721434,1.788057700515995
2023,11,3,1,35,-111.8990535329285,33.33041669721434,1.3408498660743087
2023,11,7,0,35,-111.8990535329285,33.33041669721434,1.7414880159166333
2023,11,8,0,35,-111.8990535329285,33.33041669721434,1.7414880159166333
2023,11,9,0,35,-111.8990535329285,33.33041669721434,1.7414880159166333
2023,11,10,1,35,-111.8990535329285,33.33041669721434,1.361567289530055
2023,11,11,1,35,-111.8990535329285,33.33041669721434,1.361567289530055
2023,11,12,1,35,-111.8990535329285,33.33041669721434,1.361567289530055
2023,10,23,0,36,-111.8990535329285,33.35117007964291,2.290807683208857
2023,10,24,0,36,-111.8990535329285,33.35117007964291,2.2073997940124515
2023,10,25,0,36,-111.8990535329285,33.35117007964291,2.1479257121568045
2023,10,26,0,36,-111.8990535329285,33.35117007964291,2.1479257121568045
2023,10,27,1,36,-111.8990535329285,33.35117007964291,1.7995676075969695
2023,10,29,1,36,-111.8990535329285,33.35117007964291,2.218165851714299
2023,10,30,0,36,-111.8990535329285,33.35117007964291,2.4229169815301033
2023,10,31,0,36,-111.8990535329285,33.35117007964291,2.527180456659457
2023,11,1,0,36,-111.8990535329285,33.35117007964291,2.3775704618389417
2023,11,2,0,36,-111.8990535329285,33.35117007964291,2.3775704618389417
2023,11,3,1,36,-111.8990535329285,33.35117007964291,1.9303626273972552
2023,11,4,1,36,-111.8990535329285,33.35117007964291,1.9303626273972552
2023,11,5,1,36,-111.8990535329285,33.35117007964291,1.9303626273972552
2023,11,6,0,36,-111.8990535329285,33.35117007964291,2.3201463129099476
2023,11,7,0,36,-111.8990535329285,33.35117007964291,2.3093897663803813
2023,11,8,0,36,-111.8990535329285,33.35117007964291,2.3093897663803813
2023,11,9,0,36,-111.8990535329285,33.35117007964291,2.3093897663803813
2023,11,10,1,36,-111.8990535329285,33.35117007964291,1.9294690399938033
2023,11,12,1,36,-111.8990535329285,33.35117007964291,1.9294690399938033
2023,10,24,0,37,-111.8990535329285,33.37192346207148,4.021651032207356
2023,10,25,0,37,-111.8990535329285,33.37192346207148,3.962176950351709
2023,10,26,0,37,-111.8990535329285,33.37192346207148,3.962176950351709
2023,10,27,1,37,-111.8990535329285,33.37192346207148,3.667811156434191
2023,10,28,1,37,-111.8990535329285,33.37192346207148,3.888962355768629
2023,10,29,1,37,-111.8990535329285,33.37192346207148,4.0864094005515215
2023,10,30,0,37,-111.8990535329285,33.37192346207148,4.237168219725008
2023,10,31,0,37,-111.8990535329285,33.37192346207148,4.341431694854363
2023,11,1,0,37,-111.8990535329285,33.37192346207148,4.22663038439826
2023,11,2,0,37,-111.8990535329285,33.37192346207148,4.22663038439826
2023,11,3,1,37,-111.8990535329285,33.37192346207148,3.8334148605988903
2023,11,4,1,37,-111.8990535329285,33.37192346207148,3.8334148605988903
2023,11,5,1,37,-111.8990535329285,33.37192346207148,3.8334148605988903
2023,11,6,0,37,-111.8990535329285,33.37192346207148,4.169206235469265
2023,11,7,0,37,-111.8990535329285,33.37192346207148,4.123641004575285
2023,11,8,0,37,-111.8990535329285,33.37192346207148,4.123641004575285
2023,11,9,0,37,-111.8990535329285,33.37192346207148,4.123641004575285
2023,11,10,1,37,-111.8990535329285,33.37192346207148,3.7977125888310237
2023,11,11,1,37,-111.8990535329285,33.37192346207148,3.7977125888310237
2023,11,12,1,37,-111.8990535329285,33.37192346207148,3.7977125888310237
2023,10,23,0,38,-111.8990535329285,33.392676844500045,4.963154467962768
2023,10,24,0,38,-111.8990535329285,33.392676844500045,4.879746578766363
2023,10,25,0,38,-111.8990535329285,33.392676844500045,4.820272496910716
2023,10,26,0,38,-111.8990535329285,33.392676844500045,4.820272496910716
2023,10,27,1,38,-111.8990535329285,33.392676844500045,4.5259067029932
2023,10,28,1,38,-111.8990535329285,33.392676844500045,4.747057902327637
2023,10,29,1,38,-111.8990535329285,33.392676844500045,4.944504947110529
2023,10,30,0,38,-111.8990535329285,33.392676844500045,5.095263766284014
2023,10,31,0,38,-111.8990535329285,33.392676844500045,5.19952724141337
2023,11,1,0,38,-111.8990535329285,33.392676844500045,5.042290740058064
2023,11,2,0,38,-111.8990535329285,33.392676844500045,5.042290740058064
2023,11,3,1,38,-111.8990535329285,33.392676844500045,4.649075216258696
2023,11,4,1,38,-111.8990535329285,33.392676844500045,4.649075216258696
2023,11,5,1,38,-111.8990535329285,33.392676844500045,4.649075216258696
2023,11,6,0,38,-111.8990535329285,33.392676844500045,4.9848665911290695
2023,11,7,0,38,-111.8990535329285,33.392676844500045,4.939301360235089
2023,11,8,0,38,-111.8990535329285,33.392676844500045,4.939301360235089
2023,11,9,0,38,-111.8990535329285,33.392676844500045,4.939301360235089
2023,11,10,1,38,-111.8990535329285,33.392676844500045,4.61337294449083
2023,11,11,1,38,-111.8990535329285,33.392676844500045,4.61337294449083
2023,11,12,1,38,-111.8990535329285,33.392676844500045,4.61337294449083
2023,10,23,0,39,-111.8990535329285,33.41343022692861,19.096791983681246
2023,10,24,0,39,-111.8990535329285,33.41343022692861,19.013384094484838
2023,10,25,0,39,-111.8990535329285,33.41343022692861,18.95391001262919
2023,10,26,0,39,-111.8990535329285,33.41343022692861,18.95391001262919
2023,10,27,1,39,-111.8990535329285,33.41343022692861,18.513812477308893
2023,10,28,1,39,-111.8990535329285,33.41343022692861,18.73496367664333
2023,10,29,1,39,-111.8990535329285,33.41343022692861,18.93241072142622
2023,10,30,0,39,-111.8990535329285,33.41343022692861,19.22890128200249
2023,10,31,0,39,-111.8990535329285,33.41343022692861,19.31239738264761
2023,11,1,0,39,-111.8990535329285,33.41343022692861,19.31358609338732
2023,11,2,0,39,-111.8990535329285,33.41343022692861,19.31358609338732
2023,11,3,1,39,-111.8990535329285,33.41343022692861,18.774638828185168
2023,11,4,1,39,-111.8990535329285,33.41343022692861,18.774638828185168
2023,11,5,1,39,-111.8990535329285,33.41343022692861,18.774638828185168
2023,11,6,0,39,-111.8990535329285,33.41343022692861,19.256161944458324
2023,11,7,0,39,-111.8990535329285,33.41343022692861,19.07293887595357
2023,11,8,0,39,-111.8990535329285,33.41343022692861,19.07293887595357
2023,11,9,0,39,-111.8990535329285,33.41343022692861,19.07293887595357
2023,11,10,1,39,-111.8990535329285,33.41343022692861,18.60127871880653
2023,11,11,1,39,-111.8990535329285,33.41343022692861,18.60127871880653
2023,11,12,1,39,-111.8990535329285,33.41343022692861,18.60127871880653
2023,10,23,0,40,-111.8990535329285,33.43418360935718,5.290474611539498
2023,10,24,0,40,-111.8990535329285,33.43418360935718,5.207066722343092
2023,10,25,0,40,-111.8990535329285,33.43418360935718,5.147592640487446
2023,10,26,0,40,-111.8990535329285,33.43418360935718,5.147592640487446
2023,10,27,1,40,-111.8990535329285,33.43418360935718,5.125529627524404
2023,10,28,1,40,-111.8990535329285,33.43418360935718,5.302925504004755
2023,10,29,1,40,-111.8990535329285,33.43418360935718,5.500372548787647
2023,10,30,0,40,-111.8990535329285,33.43418360935718,5.422583909860744
2023,10,31,0,40,-111.8990535329285,33.43418360935718,5.506080010505859
2023,11,1,0,40,-111.8990535329285,33.43418360935718,5.5072687212455715
2023,11,2,0,40,-111.8990535329285,33.43418360935718,5.5072687212455715
2023,11,3,1,40,-111.8990535329285,33.43418360935718,5.386355978400679
2023,11,4,1,40,-111.8990535329285,33.43418360935718,5.386355978400679
2023,11,5,1,40,-111.8990535329285,33.43418360935718,5.386355978400679
2023,11,6,0,40,-111.8990535329285,33.43418360935718,5.449844572316577
2023,11,7,0,40,-111.8990535329285,33.43418360935718,5.266621503811819
2023,11,8,0,40,-111.8990535329285,33.43418360935718,5.266621503811819
2023,11,9,0,40,-111.8990535329285,33.43418360935718,5.266621503811819
2023,11,10,1,40,-111.8990535329285,33.43418360935718,5.212995869022034
2023,11,11,1,40,-111.8990535329285,33.43418360935718,5.212995869022034
2023,11,12,1,40,-111.8990535329285,33.43418360935718,5.212995869022034
