OccurrenceYear,OccurrenceMonth,OccurrenceDatePart,GridID,IsWeekend,X_centroid,Y_centroid,PredictedNumberOfIncidents,geometry
2023,10,28,6,,,,0.0,"POLYGON ((-111.96403442971423 33.423806918142894, -111.96403442971423 33.44456030057147, -111.97847462899995 33.44456030057147, -111.97847462899995 33.423806918142894, -111.96403442971423 33.423806918142894))"
2023,10,28,7,1.0,-111.95681433007135,33.33041669721434,2.520903609399204,"POLYGON ((-111.94959423042852 33.320040006000056, -111.94959423042852 33.34079338842862, -111.96403442971423 33.34079338842862, -111.96403442971423 33.320040006000056, -111.94959423042852 33.320040006000056))"
2023,10,28,8,1.0,-111.95681433007138,33.35117007964291,8.251263297080222,"POLYGON ((-111.94959423042852 33.34079338842862, -111.94959423042852 33.361546770857196, -111.96403442971423 33.361546770857196, -111.96403442971423 33.34079338842862, -111.94959423042852 33.34079338842862))"
2023,10,28,9,1.0,-111.95681433007135,33.37192346207148,11.545173163040907,"POLYGON ((-111.94959423042852 33.361546770857196, -111.94959423042852 33.38230015328576, -111.96403442971423 33.38230015328576, -111.96403442971423 33.361546770857196, -111.94959423042852 33.361546770857196))"
2023,10,28,10,1.0,-111.95681433007135,33.392676844500045,9.03991500747589,"POLYGON ((-111.94959423042852 33.38230015328576, -111.94959423042852 33.40305353571433, -111.96403442971423 33.40305353571433, -111.96403442971423 33.38230015328576, -111.94959423042852 33.38230015328576))"
2023,10,28,11,1.0,-111.95681433007135,33.41343022692861,15.259520321211694,"POLYGON ((-111.94959423042852 33.40305353571433, -111.94959423042852 33.423806918142894, -111.96403442971423 33.423806918142894, -111.96403442971423 33.40305353571433, -111.94959423042852 33.40305353571433))"
2023,10,28,12,1.0,-111.95681433007138,33.43418360935718,9.309593543905498,"POLYGON ((-111.94959423042852 33.423806918142894, -111.94959423042852 33.44456030057147, -111.96403442971423 33.44456030057147, -111.96403442971423 33.423806918142894, -111.94959423042852 33.423806918142894))"
2023,10,28,13,,,,0.0,"POLYGON ((-111.94959423042852 33.44456030057147, -111.94959423042852 33.46531368300003, -111.96403442971423 33.46531368300003, -111.96403442971423 33.44456030057147, -111.94959423042852 33.44456030057147))"
2023,10,28,14,1.0,-111.94237413078564,33.33041669721434,2.456576094435458,"POLYGON ((-111.9351540311428 33.320040006000056, -111.9351540311428 33.34079338842862, -111.94959423042852 33.34079338842862, -111.94959423042852 33.320040006000056, -111.9351540311428 33.320040006000056))"
2023,10,28,15,1.0,-111.94237413078568,33.35117007964291,3.0924135808689246,"POLYGON ((-111.9351540311428 33.34079338842862, -111.9351540311428 33.361546770857196, -111.94959423042852 33.361546770857196, -111.94959423042852 33.34079338842862, -111.9351540311428 33.34079338842862))"
2023,10,28,16,1.0,-111.94237413078564,33.37192346207148,10.674213829521326,"POLYGON ((-111.9351540311428 33.361546770857196, -111.9351540311428 33.38230015328576, -111.94959423042852 33.38230015328576, -111.94959423042852 33.361546770857196, -111.9351540311428 33.361546770857196))"
2023,10,28,17,1.0,-111.94237413078564,33.392676844500045,12.61352652492066,"POLYGON ((-111.9351540311428 33.38230015328576, -111.9351540311428 33.40305353571433, -111.94959423042852 33.40305353571433, -111.94959423042852 33.38230015328576, -111.9351540311428 33.38230015328576))"
2023,10,28,18,1.0,-111.94237413078564,33.41343022692861,22.229224104250225,"POLYGON ((-111.9351540311428 33.40305353571433, -111.9351540311428 33.423806918142894, -111.94959423042852 33.423806918142894, -111.94959423042852 33.40305353571433, -111.9351540311428 33.40305353571433))"
2023,10,28,19,1.0,-111.94237413078568,33.43418360935718,36.84158550411559,"POLYGON ((-111.9351540311428 33.423806918142894, -111.9351540311428 33.44456030057147, -111.94959423042852 33.44456030057147, -111.94959423042852 33.423806918142894, -111.9351540311428 33.423806918142894))"
2023,10,28,20,1.0,-111.94237413078564,33.45493699178575,2.5399428718022703,"POLYGON ((-111.9351540311428 33.44456030057147, -111.9351540311428 33.46531368300003, -111.94959423042852 33.46531368300003, -111.94959423042852 33.44456030057147, -111.9351540311428 33.44456030057147))"
2023,10,28,21,1.0,-111.92793393149996,33.33041669721434,3.3595746539888376,"POLYGON ((-111.9207138318571 33.320040006000056, -111.9207138318571 33.34079338842862, -111.9351540311428 33.34079338842862, -111.9351540311428 33.320040006000056, -111.9207138318571 33.320040006000056))"
2023,10,28,22,1.0,-111.92793393149996,33.35117007964291,3.804801965891235,"POLYGON ((-111.9207138318571 33.34079338842862, -111.9207138318571 33.361546770857196, -111.9351540311428 33.361546770857196, -111.9351540311428 33.34079338842862, -111.9207138318571 33.34079338842862))"
2023,10,28,23,1.0,-111.92793393149996,33.371923462071486,10.686232075308178,"POLYGON ((-111.9207138318571 33.361546770857196, -111.9207138318571 33.38230015328576, -111.9351540311428 33.38230015328576, -111.9351540311428 33.361546770857196, -111.9207138318571 33.361546770857196))"
2023,10,28,24,1.0,-111.92793393149996,33.392676844500045,11.153821674322252,"POLYGON ((-111.9207138318571 33.38230015328576, -111.9207138318571 33.40305353571433, -111.9351540311428 33.40305353571433, -111.9351540311428 33.38230015328576, -111.9207138318571 33.38230015328576))"
2023,10,28,25,1.0,-111.92793393149996,33.41343022692861,20.728683924836837,"POLYGON ((-111.9207138318571 33.40305353571433, -111.9207138318571 33.423806918142894, -111.9351540311428 33.423806918142894, -111.9351540311428 33.40305353571433, -111.9207138318571 33.40305353571433))"
2023,10,28,26,1.0,-111.92793393149996,33.43418360935718,16.267615565697255,"POLYGON ((-111.9207138318571 33.423806918142894, -111.9207138318571 33.44456030057147, -111.9351540311428 33.44456030057147, -111.9351540311428 33.423806918142894, -111.9207138318571 33.423806918142894))"
2023,10,28,27,1.0,-111.92793393149996,33.45493699178575,10.111615485637612,"POLYGON ((-111.9207138318571 33.44456030057147, -111.9207138318571 33.46531368300003, -111.9351540311428 33.46531368300003, -111.9351540311428 33.44456030057147, -111.9207138318571 33.44456030057147))"
2023,10,28,28,1.0,-111.91349373221423,33.33041669721434,2.381466633270688,"POLYGON ((-111.90627363257138 33.320040006000056, -111.90627363257138 33.34079338842862, -111.9207138318571 33.34079338842862, -111.9207138318571 33.320040006000056, -111.90627363257138 33.320040006000056))"
2023,10,28,29,1.0,-111.91349373221423,33.35117007964291,3.1715451648523416,"POLYGON ((-111.90627363257138 33.34079338842862, -111.90627363257138 33.361546770857196, -111.9207138318571 33.361546770857196, -111.9207138318571 33.34079338842862, -111.90627363257138 33.34079338842862))"
2023,10,28,30,1.0,-111.91349373221423,33.37192346207148,7.6525168432587956,"POLYGON ((-111.90627363257138 33.361546770857196, -111.90627363257138 33.38230015328576, -111.9207138318571 33.38230015328576, -111.9207138318571 33.361546770857196, -111.90627363257138 33.361546770857196))"
2023,10,28,31,1.0,-111.91349373221423,33.392676844500045,8.326142768722091,"POLYGON ((-111.90627363257138 33.38230015328576, -111.90627363257138 33.40305353571433, -111.9207138318571 33.40305353571433, -111.9207138318571 33.38230015328576, -111.90627363257138 33.38230015328576))"
2023,10,28,32,1.0,-111.91349373221423,33.41343022692861,28.284808984112505,"POLYGON ((-111.90627363257138 33.40305353571433, -111.90627363257138 33.423806918142894, -111.9207138318571 33.423806918142894, -111.9207138318571 33.40305353571433, -111.90627363257138 33.40305353571433))"
2023,10,28,33,1.0,-111.91349373221423,33.43418360935718,6.200177271610345,"POLYGON ((-111.90627363257138 33.423806918142894, -111.90627363257138 33.44456030057147, -111.9207138318571 33.44456030057147, -111.9207138318571 33.423806918142894, -111.90627363257138 33.423806918142894))"
2023,10,28,34,1.0,-111.91349373221423,33.45493699178575,2.078522530963692,"POLYGON ((-111.90627363257138 33.44456030057147, -111.90627363257138 33.46531368300003, -111.9207138318571 33.46531368300003, -111.9207138318571 33.44456030057147, -111.90627363257138 33.44456030057147))"
2023,10,28,35,,,,0.0,"POLYGON ((-111.89183343328567 33.320040006000056, -111.89183343328567 33.34079338842862, -111.90627363257138 33.34079338842862, -111.90627363257138 33.320040006000056, -111.89183343328567 33.320040006000056))"
2023,10,28,36,,,,0.0,"POLYGON ((-111.89183343328567 33.34079338842862, -111.89183343328567 33.361546770857196, -111.90627363257138 33.361546770857196, -111.90627363257138 33.34079338842862, -111.89183343328567 33.34079338842862))"
2023,10,28,37,1.0,-111.8990535329285,33.37192346207148,3.888962355768629,"POLYGON ((-111.89183343328567 33.361546770857196, -111.89183343328567 33.38230015328576, -111.90627363257138 33.38230015328576, -111.90627363257138 33.361546770857196, -111.89183343328567 33.361546770857196))"
2023,10,28,38,1.0,-111.8990535329285,33.392676844500045,4.747057902327637,"POLYGON ((-111.89183343328567 33.38230015328576, -111.89183343328567 33.40305353571433, -111.90627363257138 33.40305353571433, -111.90627363257138 33.38230015328576, -111.89183343328567 33.38230015328576))"
2023,10,28,39,1.0,-111.8990535329285,33.41343022692861,18.73496367664333,"POLYGON ((-111.89183343328567 33.40305353571433, -111.89183343328567 33.423806918142894, -111.90627363257138 33.423806918142894, -111.90627363257138 33.40305353571433, -111.89183343328567 33.40305353571433))"
2023,10,28,40,1.0,-111.8990535329285,33.43418360935718,5.302925504004755,"POLYGON ((-111.89183343328567 33.423806918142894, -111.89183343328567 33.44456030057147, -111.90627363257138 33.44456030057147, -111.90627363257138 33.423806918142894, -111.89183343328567 33.423806918142894))"
2023,10,28,41,,,,0.0,"POLYGON ((-111.87739323399995 33.361546770857196, -111.87739323399995 33.38230015328576, -111.89183343328567 33.38230015328576, -111.89183343328567 33.361546770857196, -111.87739323399995 33.361546770857196))"
2023,10,28,42,,,,0.0,"POLYGON ((-111.87739323399995 33.38230015328576, -111.87739323399995 33.40305353571433, -111.89183343328567 33.40305353571433, -111.89183343328567 33.38230015328576, -111.87739323399995 33.38230015328576))"
2023,10,28,43,1.0,-111.88461333364285,33.41343022692861,5.240911651409508,"POLYGON ((-111.87739323399995 33.40305353571433, -111.87739323399995 33.423806918142894, -111.89183343328567 33.423806918142894, -111.89183343328567 33.40305353571433, -111.87739323399995 33.40305353571433))"
2023,10,28,44,1.0,-111.88461333364282,33.43418360935718,2.995563485063541,"POLYGON ((-111.87739323399995 33.423806918142894, -111.87739323399995 33.44456030057147, -111.89183343328567 33.44456030057147, -111.89183343328567 33.423806918142894, -111.87739323399995 33.423806918142894))"
2023,10,29,1,,,,0.0,"POLYGON ((-111.96403442971423 33.320040006000056, -111.96403442971423 33.34079338842862, -111.97847462899995 33.34079338842862, -111.97847462899995 33.320040006000056, -111.96403442971423 33.320040006000056))"
2023,10,29,2,,,,0.0,"POLYGON ((-111.96403442971423 33.34079338842862, -111.96403442971423 33.361546770857196, -111.97847462899995 33.361546770857196, -111.97847462899995 33.34079338842862, -111.96403442971423 33.34079338842862))"
2023,10,29,3,1.0,-111.97125452935708,33.37192346207148,6.776233342670119,"POLYGON ((-111.96403442971423 33.361546770857196, -111.96403442971423 33.38230015328576, -111.97847462899995 33.38230015328576, -111.97847462899995 33.361546770857196, -111.96403442971423 33.361546770857196))"
2023,10,29,4,1.0,-111.97125452935708,33.392676844500045,5.872745101717151,"POLYGON ((-111.96403442971423 33.38230015328576, -111.96403442971423 33.40305353571433, -111.97847462899995 33.40305353571433, -111.97847462899995 33.38230015328576, -111.96403442971423 33.38230015328576))"
2023,10,29,5,1.0,-111.97125452935708,33.41343022692861,7.044432009238206,"POLYGON ((-111.96403442971423 33.40305353571433, -111.96403442971423 33.423806918142894, -111.97847462899995 33.423806918142894, -111.97847462899995 33.40305353571433, -111.96403442971423 33.40305353571433))"
2023,10,29,6,,,,0.0,"POLYGON ((-111.96403442971423 33.423806918142894, -111.96403442971423 33.44456030057147, -111.97847462899995 33.44456030057147, -111.97847462899995 33.423806918142894, -111.96403442971423 33.423806918142894))"
2023,10,29,7,1.0,-111.95681433007135,33.33041669721434,2.692615431625194,"POLYGON ((-111.94959423042852 33.320040006000056, -111.94959423042852 33.34079338842862, -111.96403442971423 33.34079338842862, -111.96403442971423 33.320040006000056, -111.94959423042852 33.320040006000056))"
2023,10,29,8,1.0,-111.95681433007138,33.35117007964291,8.448710341863112,"POLYGON ((-111.94959423042852 33.34079338842862, -111.94959423042852 33.361546770857196, -111.96403442971423 33.361546770857196, -111.96403442971423 33.34079338842862, -111.94959423042852 33.34079338842862))"
2023,10,29,9,1.0,-111.95681433007135,33.37192346207148,11.742620207823798,"POLYGON ((-111.94959423042852 33.361546770857196, -111.94959423042852 33.38230015328576, -111.96403442971423 33.38230015328576, -111.96403442971423 33.361546770857196, -111.94959423042852 33.361546770857196))"
2023,10,29,10,1.0,-111.95681433007135,33.392676844500045,9.23736205225878,"POLYGON ((-111.94959423042852 33.38230015328576, -111.94959423042852 33.40305353571433, -111.96403442971423 33.40305353571433, -111.96403442971423 33.38230015328576, -111.94959423042852 33.38230015328576))"
2023,10,29,11,1.0,-111.95681433007135,33.41343022692861,15.456967365994585,"POLYGON ((-111.94959423042852 33.40305353571433, -111.94959423042852 33.423806918142894, -111.96403442971423 33.423806918142894, -111.96403442971423 33.40305353571433, -111.94959423042852 33.40305353571433))"
2023,10,29,12,1.0,-111.95681433007138,33.43418360935718,9.507040588688389,"POLYGON ((-111.94959423042852 33.423806918142894, -111.94959423042852 33.44456030057147, -111.96403442971423 33.44456030057147, -111.96403442971423 33.423806918142894, -111.94959423042852 33.423806918142894))"
2023,10,29,13,,,,0.0,"POLYGON ((-111.94959423042852 33.44456030057147, -111.94959423042852 33.46531368300003, -111.96403442971423 33.46531368300003, -111.96403442971423 33.44456030057147, -111.94959423042852 33.44456030057147))"
2023,10,29,14,1.0,-111.94237413078564,33.33041669721434,2.6540231392183493,"POLYGON ((-111.9351540311428 33.320040006000056, -111.9351540311428 33.34079338842862, -111.94959423042852 33.34079338842862, -111.94959423042852 33.320040006000056, -111.9351540311428 33.320040006000056))"
2023,10,29,15,1.0,-111.94237413078568,33.35117007964291,3.289860625651816,"POLYGON ((-111.9351540311428 33.34079338842862, -111.9351540311428 33.361546770857196, -111.94959423042852 33.361546770857196, -111.94959423042852 33.34079338842862, -111.9351540311428 33.34079338842862))"
2023,10,29,16,1.0,-111.94237413078564,33.37192346207148,10.871660874304215,"POLYGON ((-111.9351540311428 33.361546770857196, -111.9351540311428 33.38230015328576, -111.94959423042852 33.38230015328576, -111.94959423042852 33.361546770857196, -111.9351540311428 33.361546770857196))"
2023,10,29,17,1.0,-111.94237413078564,33.392676844500045,12.81097356970355,"POLYGON ((-111.9351540311428 33.38230015328576, -111.9351540311428 33.40305353571433, -111.94959423042852 33.40305353571433, -111.94959423042852 33.38230015328576, -111.9351540311428 33.38230015328576))"
2023,10,29,18,1.0,-111.94237413078564,33.41343022692861,22.426671149033115,"POLYGON ((-111.9351540311428 33.40305353571433, -111.9351540311428 33.423806918142894, -111.94959423042852 33.423806918142894, -111.94959423042852 33.40305353571433, -111.9351540311428 33.40305353571433))"
2023,10,29,19,1.0,-111.94237413078568,33.43418360935718,37.03903254889848,"POLYGON ((-111.9351540311428 33.423806918142894, -111.9351540311428 33.44456030057147, -111.94959423042852 33.44456030057147, -111.94959423042852 33.423806918142894, -111.9351540311428 33.423806918142894))"
2023,10,29,20,1.0,-111.94237413078564,33.45493699178575,2.737389916585162,"POLYGON ((-111.9351540311428 33.44456030057147, -111.9351540311428 33.46531368300003, -111.94959423042852 33.46531368300003, -111.94959423042852 33.44456030057147, -111.9351540311428 33.44456030057147))"
2023,10,29,21,,,,0.0,"POLYGON ((-111.9207138318571 33.320040006000056, -111.9207138318571 33.34079338842862, -111.9351540311428 33.34079338842862, -111.9351540311428 33.320040006000056, -111.9207138318571 33.320040006000056))"
2023,10,29,22,1.0,-111.92793393149996,33.35117007964291,4.0022490106741255,"POLYGON ((-111.9207138318571 33.34079338842862, -111.9207138318571 33.361546770857196, -111.9351540311428 33.361546770857196, -111.9351540311428 33.34079338842862, -111.9207138318571 33.34079338842862))"
2023,10,29,23,1.0,-111.92793393149996,33.371923462071486,10.883679120091069,"POLYGON ((-111.9207138318571 33.361546770857196, -111.9207138318571 33.38230015328576, -111.9351540311428 33.38230015328576, -111.9351540311428 33.361546770857196, -111.9207138318571 33.361546770857196))"
2023,10,29,24,1.0,-111.92793393149996,33.392676844500045,11.351268719105144,"POLYGON ((-111.9207138318571 33.38230015328576, -111.9207138318571 33.40305353571433, -111.9351540311428 33.40305353571433, -111.9351540311428 33.38230015328576, -111.9207138318571 33.38230015328576))"
2023,10,29,25,1.0,-111.92793393149996,33.41343022692861,20.926130969619724,"POLYGON ((-111.9207138318571 33.40305353571433, -111.9207138318571 33.423806918142894, -111.9351540311428 33.423806918142894, -111.9351540311428 33.40305353571433, -111.9207138318571 33.40305353571433))"
2023,10,29,26,1.0,-111.92793393149996,33.43418360935718,16.465062610480146,"POLYGON ((-111.9207138318571 33.423806918142894, -111.9207138318571 33.44456030057147, -111.9351540311428 33.44456030057147, -111.9351540311428 33.423806918142894, -111.9207138318571 33.423806918142894))"
2023,10,29,27,1.0,-111.92793393149996,33.45493699178575,10.309062530420505,"POLYGON ((-111.9207138318571 33.44456030057147, -111.9207138318571 33.46531368300003, -111.9351540311428 33.46531368300003, -111.9351540311428 33.44456030057147, -111.9207138318571 33.44456030057147))"
2023,10,29,28,1.0,-111.91349373221423,33.33041669721434,2.578913678053579,"POLYGON ((-111.90627363257138 33.320040006000056, -111.90627363257138 33.34079338842862, -111.9207138318571 33.34079338842862, -111.9207138318571 33.320040006000056, -111.90627363257138 33.320040006000056))"
2023,10,29,29,1.0,-111.91349373221423,33.35117007964291,3.3689922096352327,"POLYGON ((-111.90627363257138 33.34079338842862, -111.90627363257138 33.361546770857196, -111.9207138318571 33.361546770857196, -111.9207138318571 33.34079338842862, -111.90627363257138 33.34079338842862))"
2023,10,29,30,1.0,-111.91349373221423,33.37192346207148,7.849963888041687,"POLYGON ((-111.90627363257138 33.361546770857196, -111.90627363257138 33.38230015328576, -111.9207138318571 33.38230015328576, -111.9207138318571 33.361546770857196, -111.90627363257138 33.361546770857196))"
2023,10,29,31,1.0,-111.91349373221423,33.392676844500045,8.523589813504982,"POLYGON ((-111.90627363257138 33.38230015328576, -111.90627363257138 33.40305353571433, -111.9207138318571 33.40305353571433, -111.9207138318571 33.38230015328576, -111.90627363257138 33.38230015328576))"
2023,10,29,32,1.0,-111.91349373221423,33.41343022692861,28.4822560288954,"POLYGON ((-111.90627363257138 33.40305353571433, -111.90627363257138 33.423806918142894, -111.9207138318571 33.423806918142894, -111.9207138318571 33.40305353571433, -111.90627363257138 33.40305353571433))"
2023,10,29,33,1.0,-111.91349373221423,33.43418360935718,6.3976243163932365,"POLYGON ((-111.90627363257138 33.423806918142894, -111.90627363257138 33.44456030057147, -111.9207138318571 33.44456030057147, -111.9207138318571 33.423806918142894, -111.90627363257138 33.423806918142894))"
2023,10,29,34,1.0,-111.91349373221423,33.45493699178575,2.2759695757465828,"POLYGON ((-111.90627363257138 33.44456030057147, -111.90627363257138 33.46531368300003, -111.9207138318571 33.46531368300003, -111.9207138318571 33.44456030057147, -111.90627363257138 33.44456030057147))"
2023,10,29,35,,,,0.0,"POLYGON ((-111.89183343328567 33.320040006000056, -111.89183343328567 33.34079338842862, -111.90627363257138 33.34079338842862, -111.90627363257138 33.320040006000056, -111.89183343328567 33.320040006000056))"
2023,10,29,36,1.0,-111.8990535329285,33.35117007964291,2.218165851714299,"POLYGON ((-111.89183343328567 33.34079338842862, -111.89183343328567 33.361546770857196, -111.90627363257138 33.361546770857196, -111.90627363257138 33.34079338842862, -111.89183343328567 33.34079338842862))"
2023,10,29,37,1.0,-111.8990535329285,33.37192346207148,4.0864094005515215,"POLYGON ((-111.89183343328567 33.361546770857196, -111.89183343328567 33.38230015328576, -111.90627363257138 33.38230015328576, -111.90627363257138 33.361546770857196, -111.89183343328567 33.361546770857196))"
2023,10,29,38,1.0,-111.8990535329285,33.392676844500045,4.944504947110529,"POLYGON ((-111.89183343328567 33.38230015328576, -111.89183343328567 33.40305353571433, -111.90627363257138 33.40305353571433, -111.90627363257138 33.38230015328576, -111.89183343328567 33.38230015328576))"
2023,10,29,39,1.0,-111.8990535329285,33.41343022692861,18.93241072142622,"POLYGON ((-111.89183343328567 33.40305353571433, -111.89183343328567 33.423806918142894, -111.90627363257138 33.423806918142894, -111.90627363257138 33.40305353571433, -111.89183343328567 33.40305353571433))"
2023,10,29,40,1.0,-111.8990535329285,33.43418360935718,5.500372548787647,"POLYGON ((-111.89183343328567 33.423806918142894, -111.89183343328567 33.44456030057147, -111.90627363257138 33.44456030057147, -111.90627363257138 33.423806918142894, -111.89183343328567 33.423806918142894))"
2023,10,29,41,,,,0.0,"POLYGON ((-111.87739323399995 33.361546770857196, -111.87739323399995 33.38230015328576, -111.89183343328567 33.38230015328576, -111.89183343328567 33.361546770857196, -111.87739323399995 33.361546770857196))"
2023,10,29,42,1.0,-111.88461333364285,33.392676844500045,3.5142970469640384,"POLYGON ((-111.87739323399995 33.38230015328576, -111.87739323399995 33.40305353571433, -111.89183343328567 33.40305353571433, -111.89183343328567 33.38230015328576, -111.87739323399995 33.38230015328576))"
2023,10,29,43,1.0,-111.88461333364285,33.41343022692861,5.4383586961924,"POLYGON ((-111.87739323399995 33.40305353571433, -111.87739323399995 33.423806918142894, -111.89183343328567 33.423806918142894, -111.89183343328567 33.40305353571433, -111.87739323399995 33.40305353571433))"
2023,10,29,44,1.0,-111.88461333364282,33.43418360935718,3.193010529846432,"POLYGON ((-111.87739323399995 33.423806918142894, -111.87739323399995 33.44456030057147, -111.89183343328567 33.44456030057147, -111.89183343328567 33.423806918142894, -111.87739323399995 33.423806918142894))"
2023,10,30,1,0.0,-111.97125452935708,33.33041669721434,1.8123401195411732,"POLYGON ((-111.96403442971423 33.320040006000056, -111.96403442971423 33.34079338842862, -111.97847462899995 33.34079338842862, -111.97847462899995 33.320040006000056, -111.96403442971423 33.320040006000056))"
2023,10,30,2,,,,0.0,"POLYGON ((-111.96403442971423 33.34079338842862, -111.96403442971423 33.361546770857196, -111.97847462899995 33.361546770857196, -111.97847462899995 33.34079338842862, -111.96403442971423 33.34079338842862))"
2023,10,30,3,0.0,-111.97125452935708,33.37192346207148,6.574654247499512,"POLYGON ((-111.96403442971423 33.361546770857196, -111.96403442971423 33.38230015328576, -111.97847462899995 33.38230015328576, -111.97847462899995 33.361546770857196, -111.96403442971423 33.361546770857196))"
2023,10,30,4,0.0,-111.97125452935708,33.392676844500045,5.671166006546544,"POLYGON ((-111.96403442971423 33.38230015328576, -111.96403442971423 33.40305353571433, -111.97847462899995 33.40305353571433, -111.97847462899995 33.38230015328576, -111.96403442971423 33.38230015328576))"
2023,10,30,5,0.0,-111.97125452935708,33.41343022692861,6.654711247739521,"POLYGON ((-111.96403442971423 33.40305353571433, -111.96403442971423 33.423806918142894, -111.97847462899995 33.423806918142894, -111.97847462899995 33.40305353571433, -111.96403442971423 33.40305353571433))"
2023,10,30,6,0.0,-111.97125452935708,33.43418360935718,2.4812328731457627,"POLYGON ((-111.96403442971423 33.423806918142894, -111.96403442971423 33.44456030057147, -111.97847462899995 33.44456030057147, -111.97847462899995 33.423806918142894, -111.96403442971423 33.423806918142894))"
2023,10,30,7,0.0,-111.95681433007135,33.33041669721434,2.5214785951080274,"POLYGON ((-111.94959423042852 33.320040006000056, -111.94959423042852 33.34079338842862, -111.96403442971423 33.34079338842862, -111.96403442971423 33.320040006000056, -111.94959423042852 33.320040006000056))"
2023,10,30,8,0.0,-111.95681433007138,33.35117007964291,8.244880788176827,"POLYGON ((-111.94959423042852 33.34079338842862, -111.94959423042852 33.361546770857196, -111.96403442971423 33.361546770857196, -111.96403442971423 33.34079338842862, -111.94959423042852 33.34079338842862))"
2023,10,30,9,0.0,-111.95681433007135,33.37192346207148,11.508348395484072,"POLYGON ((-111.94959423042852 33.361546770857196, -111.94959423042852 33.38230015328576, -111.96403442971423 33.38230015328576, -111.96403442971423 33.361546770857196, -111.94959423042852 33.361546770857196))"
2023,10,30,10,0.0,-111.95681433007135,33.392676844500045,9.035782957088175,"POLYGON ((-111.94959423042852 33.38230015328576, -111.94959423042852 33.40305353571433, -111.96403442971423 33.40305353571433, -111.96403442971423 33.38230015328576, -111.94959423042852 33.38230015328576))"
2023,10,30,11,0.0,-111.95681433007135,33.41343022692861,15.0672466044959,"POLYGON ((-111.94959423042852 33.40305353571433, -111.94959423042852 33.423806918142894, -111.96403442971423 33.423806918142894, -111.96403442971423 33.40305353571433, -111.94959423042852 33.40305353571433))"
2023,10,30,12,0.0,-111.95681433007138,33.43418360935718,8.589196932596833,"POLYGON ((-111.94959423042852 33.423806918142894, -111.94959423042852 33.44456030057147, -111.96403442971423 33.44456030057147, -111.96403442971423 33.423806918142894, -111.94959423042852 33.423806918142894))"
2023,10,30,13,,,,0.0,"POLYGON ((-111.94959423042852 33.44456030057147, -111.94959423042852 33.46531368300003, -111.96403442971423 33.46531368300003, -111.96403442971423 33.44456030057147, -111.94959423042852 33.44456030057147))"
2023,10,30,14,0.0,-111.94237413078564,33.33041669721434,2.482886302701183,"POLYGON ((-111.9351540311428 33.320040006000056, -111.9351540311428 33.34079338842862, -111.94959423042852 33.34079338842862, -111.94959423042852 33.320040006000056, -111.9351540311428 33.320040006000056))"
2023,10,30,15,0.0,-111.94237413078568,33.35117007964291,3.142273841123527,"POLYGON ((-111.9351540311428 33.34079338842862, -111.9351540311428 33.361546770857196, -111.94959423042852 33.361546770857196, -111.94959423042852 33.34079338842862, -111.9351540311428 33.34079338842862))"
2023,10,30,16,0.0,-111.94237413078564,33.37192346207148,10.670081779133612,"POLYGON ((-111.9351540311428 33.361546770857196, -111.9351540311428 33.38230015328576, -111.94959423042852 33.38230015328576, -111.94959423042852 33.361546770857196, -111.9351540311428 33.361546770857196))"
2023,10,30,17,0.0,-111.94237413078564,33.392676844500045,12.354879729497538,"POLYGON ((-111.9351540311428 33.38230015328576, -111.9351540311428 33.40305353571433, -111.94959423042852 33.40305353571433, -111.94959423042852 33.38230015328576, -111.9351540311428 33.38230015328576))"
2023,10,30,18,0.0,-111.94237413078564,33.41343022692861,21.743868929801742,"POLYGON ((-111.9351540311428 33.40305353571433, -111.9351540311428 33.423806918142894, -111.94959423042852 33.423806918142894, -111.94959423042852 33.40305353571433, -111.9351540311428 33.40305353571433))"
2023,10,30,19,0.0,-111.94237413078568,33.43418360935718,22.702226823072163,"POLYGON ((-111.9351540311428 33.423806918142894, -111.9351540311428 33.44456030057147, -111.94959423042852 33.44456030057147, -111.94959423042852 33.423806918142894, -111.9351540311428 33.423806918142894))"
2023,10,30,20,0.0,-111.94237413078564,33.45493699178575,2.0428512558214376,"POLYGON ((-111.9351540311428 33.44456030057147, -111.9351540311428 33.46531368300003, -111.94959423042852 33.46531368300003, -111.94959423042852 33.44456030057147, -111.9351540311428 33.44456030057147))"
2023,10,30,21,0.0,-111.92793393149996,33.33041669721434,3.1163534565107494,"POLYGON ((-111.9207138318571 33.320040006000056, -111.9207138318571 33.34079338842862, -111.9351540311428 33.34079338842862, -111.9351540311428 33.320040006000056, -111.9207138318571 33.320040006000056))"
2023,10,30,22,0.0,-111.92793393149996,33.35117007964291,3.5615807684131475,"POLYGON ((-111.9207138318571 33.34079338842862, -111.9207138318571 33.361546770857196, -111.9351540311428 33.361546770857196, -111.9351540311428 33.34079338842862, -111.9207138318571 33.34079338842862))"
2023,10,30,23,0.0,-111.92793393149996,33.371923462071486,10.389018567187772,"POLYGON ((-111.9207138318571 33.361546770857196, -111.9207138318571 33.38230015328576, -111.9351540311428 33.38230015328576, -111.9351540311428 33.361546770857196, -111.9207138318571 33.361546770857196))"
2023,10,30,24,0.0,-111.92793393149996,33.392676844500045,10.856608166201848,"POLYGON ((-111.9207138318571 33.38230015328576, -111.9207138318571 33.40305353571433, -111.9351540311428 33.40305353571433, -111.9351540311428 33.38230015328576, -111.9207138318571 33.38230015328576))"
